iteration,level,temperature,current,best,accepted
0,0,3158.3256421675542,48872,48872,0
4800,1,3158.3256421675542,46931,35705,4262
9600,2,3095.1591293242031,40797,34590,8475
14400,3,3033.2559467377187,49610,34590,12747
19200,4,2972.5908278029642,46574,34590,16975
24000,5,2913.1390112469048,39753,33263,21156
28800,6,2854.8762310219668,47367,33263,25385
33600,7,2797.7787064015274,49889,33263,29618
38400,8,2741.8231322734969,51572,33263,33813
43200,9,2686.9866696280269,45744,32738,38029
48000,10,2633.2469362354664,46139,32738,42147
52800,11,2580.581997510757,46797,32738,46320
57600,12,2528.9703575605417,48717,32738,50434
62400,13,2478.3909504093308,45372,32738,54575
67200,14,2428.8231314011441,38809,32096,58661
72000,15,2380.2466687731212,42680,32096,62772
76800,16,2332.6417353976585,44748,32096,66850
81600,17,2285.9889006897056,42621,32096,70896
86400,18,2240.2691226759116,42623,32096,74932
91200,19,2195.463740222393,43954,32096,78940
96000,20,2151.5544654179453,46380,32096,82953
100800,21,2108.5233761095865,43704,32096,86978
105600,22,2066.3529085873943,37745,31297,90974
110400,23,2025.0258504156466,39286,31297,94930
115200,24,1984.5253334073334,45197,31297,98828
120000,25,1944.8348267391868,51255,31297,102786
124800,26,1905.938130204403,45890,31297,106719
129600,27,1867.819367600315,44821,31297,110659
134400,28,1830.4629802483087,45584,31297,114531
139200,29,1793.8537206433425,42032,30688,118378
144000,30,1757.9766462304758,50195,30688,122253
148800,31,1722.8171133058663,41548,30688,126092
153600,32,1688.3607710397489,42220,30688,129832
158400,33,1654.5935556189538,36596,30204,133611
163200,34,1621.5016845065747,40915,30204,137302
168000,35,1589.0716508164433,39087,30204,141101
172800,36,1557.2902178001143,38188,30204,144792
177600,37,1526.1444134441122,35264,30204,148458
182400,38,1495.6215251752299,38311,30204,152190
187200,39,1465.7090946717251,43750,30204,155836
192000,40,1436.3949127782907,44837,30204,159548
196800,41,1407.6670145227247,41643,30204,163135
201600,42,1379.5136742322702,30903,29627,166683
206400,43,1351.9234007476248,41887,29627,170131
211200,44,1324.8849327326723,34605,28367,173616
216000,45,1298.3872340780188,40181,28367,177128
220800,46,1272.4194893964584,37606,27678,180601
225600,47,1246.9710996085291,41187,27678,184008
230400,48,1222.0316776163586,40527,27678,187427
235200,49,1197.5910440640314,35987,27678,190774
240000,50,1173.6392231827506,40930,27678,194179
244800,51,1150.1664387190956,36949,27678,197542
249600,52,1127.1631099447136,40429,27019,200801
254400,53,1104.6198477458192,38680,26696,204016
259200,54,1082.527450790903,41361,26696,207327
264000,55,1060.8769017750849,34648,26696,210585
268800,56,1039.6593637395833,33902,26696,213793
273600,57,1018.8661764647916,37442,26696,216964
278400,58,998.48885293549574,45454,26696,220153
283200,59,978.51907587678579,32877,26696,223285
288000,60,958.94869435925011,40805,26696,226366
292800,61,939.76972047206505,41216,26696,229382
297600,62,920.97432606262385,33505,25920,232428
302400,63,902.55483954137128,32755,25920,235406
307200,64,884.50374275054389,37123,23036,238325
312000,65,866.81366789553306,34251,23036,241281
316800,66,849.47739453762233,36589,23036,244181
321600,67,832.48784664686991,40205,23036,247051
326400,68,815.83808971393239,34393,23036,249930
331200,69,799.52132791965369,30701,23036,252664
336000,70,783.5309013612607,27866,23036,255366
340800,71,767.86028333403544,27929,23036,258117
345600,72,752.50307766735466,35386,23036,260918
350400,73,737.4530161140076,33745,23036,263639
355200,74,722.70395579172748,38085,23036,266253
360000,75,708.24987667589289,30886,23036,268872
364800,76,694.08487914237503,35576,23036,271458
369600,77,680.20318155952748,34316,23036,274089
374400,78,666.59911792833691,34758,23036,276572
379200,79,653.26713556977018,39021,23036,279039
384000,80,640.2017928583748,29039,23036,281419
388800,81,627.39775700120731,32998,21523,283910
393600,82,614.8498018611831,36813,21523,286347
398400,83,602.55280582395949,29828,21523,288796
403200,84,590.50174970748037,30073,21523,291156
408000,85,578.69171471333073,30293,21523,293456
412800,86,567.11788041906414,32082,21523,295659
417600,87,555.77552281068279,29121,20157,297884
422400,88,544.66001235446913,26649,20157,300019
427200,89,533.76681210737979,27638,20157,302164
432000,90,523.09147586523227,27368,20157,304245
436800,91,512.62964634792752,30507,20157,306462
441600,92,502.37705342096899,27752,20157,308489
446400,93,492.32951235254956,39384,20157,310518
451200,94,482.48292210549857,34986,20157,312568
456000,95,472.83326366338861,27609,20157,314546
460800,96,463.37659839012082,30401,20157,316472
465600,97,454.10906642231839,31274,20157,318334
470400,98,445.02688509387201,28139,20157,320172
475200,99,436.12634739199456,27537,20157,322059
480000,100,427.40382044415475,29441,20157,323858
484800,101,418.85574403527158,26280,20157,325604
489600,102,410.47862915456619,23455,20157,327278
494400,103,402.26905657147483,24579,20157,328976
499200,104,394.22367544004533,22349,20157,330624
504000,105,386.33920193124447,27048,19519,332231
508800,106,378.61241789261959,22944,19519,333777
513600,107,371.04016953476719,23507,19040,335311
518400,108,363.61936614407182,29273,19040,336877
523200,109,356.34697882119036,27116,19040,338429
528000,110,349.22003924476655,23323,19008,339892
532800,111,342.23563845987121,26166,19008,341351
537600,112,335.39092569067378,23226,18159,342716
542400,113,328.68310717686029,23851,18159,344181
547200,114,322.10944503332308,21505,18159,345552
552000,115,315.66725613265663,22099,18159,346866
556800,116,309.35391101000351,25772,18159,348208
561600,117,303.16683278980344,23037,18159,349479
566400,118,297.10349613400734,20609,18159,350817
571200,119,291.16142621132724,24093,16546,351935
576000,120,285.33819768710072,20566,16546,353082
580800,121,279.63143373335868,21616,16546,354220
585600,122,274.03880505869148,22590,16546,355305
590400,123,268.55802895751765,22041,16546,356378
595200,124,263.18686837836731,21475,16546,357493
600000,125,257.92313101079998,19855,16546,358611
604800,126,252.76466839058398,21349,16056,359577
609600,127,247.70937502277229,21677,16056,360585
614400,128,242.75518752231687,18444,16056,361524
619200,129,237.90008377187053,21887,16056,362501
624000,130,233.14208209643311,18642,16056,363407
628800,131,228.47924045450443,20033,16056,364403
633600,132,223.90965564541435,19454,15113,365256
638400,133,219.43146253250606,18352,14998,366132
643200,134,215.04283328185591,23191,14424,366998
648000,135,210.74197661621878,20390,14424,367835
652800,136,206.52713708389439,19013,14424,368553
657600,137,202.3965943422165,15644,14424,369216
662400,138,198.34866245537219,18592,14424,369929
667200,139,194.38168920626475,16919,14424,370721
672000,140,190.49405542213944,17541,13969,371367
676800,141,186.68417431369664,17692,13969,372072
681600,142,182.9504908274227,15237,13969,372749
686400,143,179.29148101087424,15450,13969,373413
691200,144,175.70565139065675,15524,13910,373998
696000,145,172.19153836284363,17803,13910,374674
700800,146,168.74770759558675,15160,13910,375285
705600,147,165.37275344367498,16336,13910,375812
710400,148,162.0652983748015,15546,13861,376342
715200,149,158.82399240730547,14768,13816,376895
720000,150,155.64751255915934,16133,13816,377435
724800,151,152.53456230797616,16686,13816,377992
729600,152,149.48387106181664,13486,13486,378495
734400,153,146.49419364058031,15173,13115,378944
739200,154,143.56430976776872,15038,13115,379448
744000,155,140.69302357241332,13570,13115,379947
748800,156,137.87916310096506,13776,13115,380398
753600,157,135.12157983894573,15112,13115,380804
758400,158,132.41914824216684,12923,12901,381197
763200,159,129.77076527732351,14002,12424,381556
768000,160,127.17534997177702,12881,12424,381976
772800,161,124.63184297234147,13894,12075,382280
777600,162,122.13920611289466,14123,12075,382657
782400,163,119.69642199063675,13137,12075,382986
787200,164,117.30249355082402,15516,12075,383304
792000,165,114.95644367980753,13261,12075,383690
796800,166,112.65731480621137,13812,12075,383994
801600,167,110.40416851008716,13057,12075,384307
806400,168,108.19608513988541,12777,12003,384645
811200,169,106.0321634370877,13136,12003,384931
816000,170,103.91152016834594,14126,12003,385219
820800,171,101.83328976497903,13244,12003,385470
825600,172,99.796623969679445,13163,11969,385749
830400,173,97.800691490285857,12955,11789,385982
835200,174,95.84467766048013,12701,11789,386237
840000,175,93.927784107270526,12694,11789,386474
844800,176,92.049228425125108,12572,11789,386685
849600,177,90.208243856622602,12592,11789,386938
854400,178,88.404078979490151,12349,11679,387148
859200,179,86.635997399900347,12472,11580,387380
864000,180,84.903277451902341,12230,11580,387570
868800,181,83.205211902864292,13067,11554,387765
873600,182,81.541107664807001,12484,11554,387988
878400,183,79.91028551151085,12675,11296,388193
883200,184,78.312079801280632,13044,11296,388384
888000,185,76.745838205255026,11426,11296,388580
892800,186,75.210921441149935,12196,11296,388767
897600,187,73.706703012326926,12095,11296,388916
902400,188,72.232568952080385,12224,11296,389076
907200,189,70.787917573038783,12749,11296,389222
912000,190,69.372159221578002,11950,11296,389369
916800,191,67.984716037146441,12301,11296,389524
921600,192,66.625021716403509,12242,11296,389685
926400,193,65.292521282075441,11862,11296,389831
931200,194,63.986670856433939,11467,11296,389995
936000,195,62.706937439305264,11668,11044,390108
940800,196,61.45279869051916,12083,11044,390229
945600,197,60.22374271670877,12236,11044,390340
950400,198,59.019267862374598,11240,11044,390473
955200,199,57.838882505127096,11390,11044,390578
960000,200,56.682104855024548,11254,11020,390673
964800,201,55.548462757924057,11369,10943,390754
969600,202,54.437493502765577,11637,10943,390874
974400,203,53.348743632710267,11760,10864,390970
979200,204,52.28176876005606,11823,10864,391084
984000,205,51.236133384854938,11416,10864,391209
988800,206,50.21141071715784,11229,10864,391289
993600,207,49.207182502814682,11438,10864,391379
998400,208,48.223038852758386,11405,10864,391481
1003200,209,47.25857807570322,11814,10864,391570
1008000,210,46.313406514189154,11743,10864,391666
1012800,211,45.387138383905373,11532,10864,391755
1017600,212,44.479395616227258,11224,10864,391876
1022400,213,43.589807703902714,11140,10835,391941
1027200,214,42.718011549824666,10874,10700,391997
1032000,215,41.863651318828175,10872,10684,392047
1036800,216,41.026378292451611,10782,10658,392105
1041600,217,40.205850726602577,10981,10658,392168
1046400,218,39.401733712070524,11365,10658,392231
1051200,219,38.613699037829115,11400,10658,392303
1056000,220,37.841425057072527,11140,10658,392383
1060800,221,37.084596555931078,11073,10658,392436
1065600,222,36.342904624812455,11163,10658,392488
1070400,223,35.616046532316204,10938,10658,392529
1075200,224,34.903725601669876,11414,10658,392566
1080000,225,34.205651089636476,11069,10658,392616
1084800,226,33.52153806784375,11052,10658,392652
1089600,227,32.851107306486874,11269,10658,392698
1094400,228,32.194085160357133,10921,10658,392736
1099200,229,31.550203457149991,11142,10658,392782
1104000,230,30.919199388006991,10860,10658,392822
1108800,231,30.300815400246847,10836,10658,392853
1113600,232,29.694799092241912,10871,10658,392880
1118400,233,29.100903110397073,10917,10658,392912
1123200,234,28.51888504818913,10895,10658,392951
1128000,235,27.948507347225348,10756,10658,392980
1132800,236,27.389537200280841,10756,10658,392995
