iteration,level,temperature,current,best,accepted
0,0,3540.6452944541898,48266,48266,0
4800,1,3540.6452944541898,42888,33993,4322
9600,2,3469.8323885651057,50565,33993,8619
14400,3,3400.4357407938037,41960,33993,12892
19200,4,3332.4270259779273,43333,33933,17218
24000,5,3265.7784854583688,53033,33933,21506
28800,6,3200.4629157492013,46932,33599,25793
33600,7,3136.4536574342169,45331,33561,30041
38400,8,3073.7245842855327,43097,33561,34304
43200,9,3012.250092599822,43048,33505,38515
48000,10,2952.0050907478258,39869,33505,42788
52800,11,2892.9649889328689,47456,32793,47009
57600,12,2835.1056891542116,52362,32793,51185
62400,13,2778.4035753711273,40692,32793,55404
67200,14,2722.8355038637046,51400,32793,59598
72000,15,2668.3787937864308,51437,32793,63720
76800,16,2615.0112179107018,42063,32793,67880
81600,17,2562.7109935524877,45477,32793,72001
86400,18,2511.4567736814383,48400,32793,76126
91200,19,2461.2276382078094,53070,32793,80245
96000,20,2412.0030854436532,46774,32793,84324
100800,21,2363.7630237347798,42291,32793,88396
105600,22,2316.4877632600842,51644,28518,92482
110400,23,2270.1580079948826,41872,28518,96521
115200,24,2224.7548478349845,48908,28518,100477
120000,25,2180.2597508782851,40437,28518,104482
124800,26,2136.654555860719,46262,28518,108500
129600,27,2093.9214647435047,43760,28518,112557
134400,28,2052.0430354486348,43095,28518,116519
139200,29,2011.0021747396622,37654,28518,120472
144000,30,1970.7821312448689,41113,28518,124448
148800,31,1931.3664886199717,44488,28518,128325
153600,32,1892.7391588475721,45308,28518,132217
158400,33,1854.8843756706206,48962,28518,136075
163200,34,1817.7866881572083,43163,28518,139954
168000,35,1781.430954394064,40949,28518,143777
172800,36,1745.8023353061826,43329,28518,147617
177600,37,1710.8862886000591,38761,28518,151317
182400,38,1676.6685628280577,42659,28518,155118
187200,39,1643.1351915714968,41158,28518,158913
192000,40,1610.2724877400667,38608,28518,162666
196800,41,1578.0670379852652,41096,28518,166400
201600,42,1546.50569722556,45727,28318,170083
206400,43,1515.5755832810487,35446,28318,173760
211200,44,1485.2640716154276,41407,28057,177390
216000,45,1455.5587901831191,40525,28057,181013
220800,46,1426.4476143794566,43624,28057,184638
225600,47,1397.9186620918674,34788,28057,188248
230400,48,1369.9602888500301,42068,28057,191788
235200,49,1342.5610830730295,39175,28057,195365
240000,50,1315.7098614115687,37469,28057,198848
244800,51,1289.3956641833374,40160,28057,202303
249600,52,1263.6077508996707,41947,28057,205749
254400,53,1238.3355958816771,41795,28057,209240
259200,54,1213.5688839640436,47059,28057,212644
264000,55,1189.2975062847627,37914,28057,216059
268800,56,1165.5115561590676,36908,28057,219470
273600,57,1142.2013250358862,37123,28055,222849
278400,58,1119.3572985351684,37869,28055,226151
283200,59,1096.970152564465,41686,27440,229427
288000,60,1075.0307495131758,39258,27440,232754
292800,61,1053.5301345229122,37218,27440,236020
297600,62,1032.4595318324541,38148,27440,239217
302400,63,1011.8103411958049,40666,27440,242444
307200,64,991.57413437188882,37870,27440,245573
312000,65,971.74265168445106,40209,27316,248771
316800,66,952.30779865076204,38039,24620,251889
321600,67,933.26164267774675,27920,24620,254895
326400,68,914.59640982419171,34954,24620,257847
331200,69,896.3044816277079,42829,24620,260873
336000,70,878.37839199515372,35897,24620,263840
340800,71,860.81082415525066,40295,24620,266743
345600,72,843.59460767214557,33883,24620,269616
350400,73,826.72271551870267,40811,24620,272408
355200,74,810.18826120832864,36252,24620,275276
360000,75,793.98449598416209,36803,24620,278083
364800,76,778.10480606447879,30082,24620,280803
369600,77,762.54270994318915,32277,24620,283567
374400,78,747.2918557443254,36628,24620,286330
379200,79,732.34601862943884,42705,24577,288966
384000,80,717.69909825685011,32610,21946,291632
388800,81,703.34511629171311,32426,21946,294162
393600,82,689.27821396587876,28422,21946,296728
398400,83,675.49264968656132,34660,21946,299346
403200,84,661.98279669282999,33660,21946,301831
408000,85,648.74314075897348,28392,21946,304335
412800,86,635.76827794379403,29375,21946,306814
417600,87,623.05291238491805,29634,21946,309220
422400,88,610.59185413721968,30993,21946,311593
427200,89,598.38001705447539,29802,21946,314003
432000,90,586.41241671338594,30460,21946,316316
436800,91,574.68416837911809,28984,21946,318689
441600,92,563.19048501153577,33579,21946,320875
446400,93,551.92667531130496,25712,21946,323077
451200,94,540.88814180507893,27505,21946,325266
456000,95,530.07037896897737,33229,21946,327292
460800,96,519.46897138959775,30729,21342,329408
465600,97,509.07959196180582,32541,21342,331509
470400,98,498.89800012256967,24376,21342,333592
475200,99,488.9200401201183,28914,20945,335614
480000,100,479.14163931771594,24747,20945,337611
484800,101,469.5588065313616,29663,20945,339601
489600,102,460.16763040073437,28431,20945,341486
494400,103,450.96427779271971,24433,20152,343346
499200,104,441.94499223686529,23312,20152,345130
504000,105,433.10609239212801,29050,20152,346856
508800,106,424.44397054428543,24331,20152,348606
513600,107,415.95509113339972,24458,20152,350373
518400,108,407.6359893107317,23105,20152,352033
523200,109,399.48326952451708,28903,20152,353660
528000,110,391.49360413402667,25373,19637,355375
532800,111,383.66373205134619,25656,19637,356944
537600,112,375.99045741031927,23934,19637,358604
542400,113,368.47064826211283,22716,19637,360162
547200,114,361.10123529687058,22755,18954,361653
552000,115,353.87921059093316,23529,18954,363087
556800,116,346.80162637911451,24212,15736,364497
561600,117,339.86559385153225,25436,15736,365960
566400,118,333.06828197450159,23277,15736,367401
571200,119,326.40691633501154,23359,15736,368693
576000,120,319.87877800831137,20963,15736,369980
580800,121,313.4812024481451,27007,15736,371341
585600,122,307.21157839918214,24682,15736,372689
590400,123,301.06734683119851,21778,15736,373996
595200,124,295.04599989457455,25085,15736,375187
600000,125,289.14507989668311,24181,15736,376399
604800,126,283.36217829874943,20769,15736,377528
609600,127,277.69493473277447,20924,15736,378612
614400,128,272.14103603811895,21822,15736,379776
619200,129,266.69821531735664,19296,15736,380826
624000,130,261.36425101100946,18067,15736,381792
628800,131,256.13696599078929,22024,15736,382826
633600,132,251.01422667097347,19736,15736,383857
638400,133,245.993942137554,21688,15736,384873
643200,134,241.0740632948029,19257,15736,385886
648000,135,236.25258202890683,18600,15736,386769
652800,136,231.52753038832867,20127,15736,387745
657600,137,226.89697978056211,19348,15736,388642
662400,138,222.35904018495089,18523,15237,389425
667200,139,217.91185938125187,18121,15237,390358
672000,140,213.55362219362681,20143,15237,391096
676800,141,209.28254974975425,17800,14847,391857
681600,142,205.09689875475917,17964,14803,392676
686400,143,200.99496077966398,17713,14605,393375
691200,144,196.9750615640707,18469,14605,394140
696000,145,193.03556033278929,16371,14605,394867
700800,146,189.17484912613349,17385,14605,395577
705600,147,185.39135214361082,17006,14529,396309
710400,148,181.68352510073859,16752,14529,397064
715200,149,178.04985459872381,16310,13615,397701
720000,150,174.48885750674933,17193,13615,398254
724800,151,170.99908035661434,18477,13615,398925
729600,152,167.57909874948206,17095,13615,399517
734400,153,164.22751677449241,16438,13615,400052
739200,154,160.94296643900259,16949,13615,400546
744000,155,157.72410711022252,16847,13615,401059
748800,156,154.56962496801805,14240,13615,401655
753600,157,151.47823246865769,15479,13615,402172
758400,158,148.44866781928454,14537,13615,402662
763200,159,145.47969446289886,14699,13088,403066
768000,160,142.57010057364087,14251,12404,403445
772800,161,139.71869856216804,14398,12404,403869
777600,162,136.9243245909247,15923,12404,404280
782400,163,134.18583809910621,14985,12404,404768
787200,164,131.50212133712407,14811,12404,405168
792000,165,128.87207891038159,16022,12404,405579
796800,166,126.29463733217395,15547,12404,405986
801600,167,123.76874458553047,14548,12404,406333
806400,168,121.29336969381986,12519,11937,406686
811200,169,118.86750229994347,12503,11937,407024
816000,170,116.4901522539446,15173,11937,407365
820800,171,114.1603492088657,12935,11937,407687
825600,172,111.87714222468838,12405,11937,407962
830400,173,109.63959938019461,12763,11937,408256
835200,174,107.44680739259071,14340,11937,408522
840000,175,105.2978712447389,12835,11937,408835
844800,176,103.19191381984412,13328,11937,409122
849600,177,101.12807554344722,13125,11937,409399
854400,178,99.105514032578284,14010,11937,409664
859200,179,97.123403751926716,13643,11937,409945
864000,180,95.180935676888183,13534,11937,410216
868800,181,93.277316963350415,13120,11937,410451
873600,182,91.411770624083402,12107,11898,410708
878400,183,89.583535211601728,12102,11808,410930
883200,184,87.791864507369695,12550,11722,411122
888000,185,86.036027217222298,12592,11722,411333
892800,186,84.315306672877853,11950,11722,411525
897600,187,82.629000539420289,12278,11697,411730
902400,188,80.976420528631877,12744,11697,411933
907200,189,79.35689211805925,11865,11387,412085
912000,190,77.769754275698062,12183,11380,412246
916800,191,76.214359190184098,12129,11380,412434
921600,192,74.690072006380419,11579,11307,412621
926400,193,73.196270566252807,12193,11307,412775
931200,194,71.732345154927756,12569,11307,412936
936000,195,70.297698251829203,11188,11098,413061
940800,196,68.89174428679263,11835,11083,413226
945600,197,67.513909401056765,11401,11083,413370
950400,198,66.163631213035629,11212,11083,413486
955200,199,64.840358588774919,12005,11083,413621
960000,200,63.543551416999406,11802,11083,413754
964800,201,62.272680388659417,11627,11083,413897
969600,202,61.027226780886231,11593,11083,414023
974400,203,59.806682245268505,11479,11083,414140
979200,204,58.610548600363138,11793,11083,414261
984000,205,57.438337628355875,11608,11083,414378
988800,206,56.289570875788755,11512,10871,414494
993600,207,55.163779458272984,11627,10871,414597
998400,208,54.060503869107521,11366,10871,414707
1003200,209,52.979293791725368,11048,10871,414814
1008000,210,51.919707915890861,11260,10838,414917
1012800,211,50.881313757573039,12173,10838,415021
1017600,212,49.863687482421575,11962,10838,415132
1022400,213,48.866413732773147,11297,10838,415260
1027200,214,47.889085458117691,11588,10838,415352
1032000,215,46.931303748955337,11373,10838,415441
1036800,216,45.992677673976232,11207,10838,415527
