iteration,level,temperature,current,best,accepted
0,0,3093.1882007564282,53469,53469,0
4800,1,3093.1882007564282,48214,34299,4273
9600,2,3031.3244367412995,51093,33972,8504
14400,3,2970.6979480064733,42980,33972,12721
19200,4,2911.2839890463438,46356,33972,16906
24000,5,2853.0583092654169,47127,33972,21129
28800,6,2795.9971430801083,44661,33972,25356
33600,7,2740.0772002185063,46496,33972,29530
38400,8,2685.2756562141362,46253,33972,33679
43200,9,2631.570143089853,52072,33798,37817
48000,10,2578.9387402280563,41378,33798,41941
52800,11,2527.3599654234949,49448,33798,46027
57600,12,2476.8127661150252,46802,33796,50091
62400,13,2427.2765107927248,40070,33796,54167
67200,14,2378.73098057687,45678,33796,58239
72000,15,2331.1563609653326,47043,33796,62363
76800,16,2284.5332337460259,41923,33719,66467
81600,17,2238.8425690711051,40733,33719,70528
86400,18,2194.0657176896834,50047,32901,74554
91200,19,2150.1844033358893,47175,32901,78593
96000,20,2107.1807152691717,43201,32901,82610
100800,21,2065.0371009637884,43037,32901,86562
105600,22,2023.7363589445124,47528,32901,90482
110400,23,1983.261631765622,41706,29232,94414
115200,24,1943.5963991303095,39776,29232,98341
120000,25,1904.7244711477033,45984,29232,102219
124800,26,1866.6299817247491,40455,29232,106135
129600,27,1829.2973820902541,35717,29232,110075
134400,28,1792.7114344484492,40581,29232,113919
139200,29,1756.8572057594802,36402,29232,117709
144000,30,1721.7200616442906,40933,29232,121492
148800,31,1687.2856604114049,53159,29232,125311
153600,32,1653.5399472031766,43350,29232,129115
158400,33,1620.4691482591131,49276,29232,132914
163200,34,1588.0597652939309,38095,29232,136705
168000,35,1556.2985699880523,48239,29232,140394
172800,36,1525.1725985882911,46544,29232,144069
177600,37,1494.6691466165253,39046,29232,147679
182400,38,1464.7757636841948,44647,29232,151384
187200,39,1435.480248410511,37850,27888,154957
192000,40,1406.7706434423005,39191,27888,158545
196800,41,1378.6352305734545,42198,27888,162105
201600,42,1351.0625259619853,44141,27888,165652
206400,43,1324.0412754427455,35644,27888,169161
211200,44,1297.5604499338906,41175,27888,172646
216000,45,1271.6092409352127,42581,27888,176155
220800,46,1246.1770561165085,43580,27888,179614
225600,47,1221.2535149941782,32907,27888,183037
230400,48,1196.8284446942948,43081,27888,186476
235200,49,1172.8918758004088,32062,27254,189877
240000,50,1149.4340382844005,31957,27254,193198
244800,51,1126.4453575187126,39776,27254,196519
249600,52,1103.9164503683382,39153,27254,199837
254400,53,1081.8381213609714,38374,27254,203056
259200,54,1060.2013589337521,38771,27254,206331
264000,55,1038.9973317550771,32850,25774,209559
268800,56,1018.2173851199755,33262,25774,212609
273600,57,997.85303741757605,34482,25774,215747
278400,58,977.89597666922441,32104,25774,218880
283200,59,958.33805713584002,31497,25774,221991
288000,60,939.17129599312318,34206,25774,225061
292800,61,920.38787007326061,35056,25774,228110
297600,62,901.9801126717955,40069,25774,231009
302400,63,883.94051041835951,37011,25774,233963
307200,64,866.26170020999234,34248,25774,236816
312000,65,848.9364662057925,32627,25774,239722
316800,66,831.95773688167662,27465,25502,242552
321600,67,815.31858214404315,39086,25502,245426
326400,68,799.01221050116214,35051,25502,248158
331200,69,783.03196629113893,35667,22905,250866
336000,70,767.37132696531614,31543,22905,253629
340800,71,752.02390042600985,32343,22905,256278
345600,72,736.98342241748958,34626,22905,258898
350400,73,722.24375396913979,37586,22905,261542
355200,74,707.79887888975702,30746,22905,264247
360000,75,693.64290131196185,35251,22905,266858
364800,76,679.77004328572264,30292,22905,269345
369600,77,666.17464242000813,30878,22905,271961
374400,78,652.85114957160795,30195,22905,274348
379200,79,639.79412658017577,31710,22905,276847
384000,80,626.99824404857225,30553,22905,279247
388800,81,614.45827916760084,37539,22905,281642
393600,82,602.16911358424875,33518,22170,284014
398400,83,590.12573131256386,31836,22170,286249
403200,84,578.32321668631255,30717,22170,288483
408000,85,566.75675235258632,28903,22170,290711
412800,86,555.4216173055346,32354,21284,292857
417600,87,544.31318495942389,33980,21284,295073
422400,88,533.42692126023542,30819,20907,297304
427200,89,522.75838283503072,29410,20907,299472
432000,90,512.30321517833011,32824,20907,301571
436800,91,502.05715087476352,29954,20907,303573
441600,92,492.01600785726822,30847,20907,305544
446400,93,482.17568770012286,25372,20907,307511
451200,94,472.53217394612034,30956,20907,309553
456000,95,463.08153046719798,26063,20527,311521
460800,96,453.81989985785401,27072,19956,313321
465600,97,444.74350186069694,29683,19956,315270
470400,98,435.84863182348295,27772,19956,317086
475200,99,427.13165918701327,29199,19956,318877
480000,100,418.58902600327303,28389,19956,320643
484800,101,410.21724548320759,25959,19446,322386
489600,102,402.01290057354345,26967,19446,324011
494400,103,393.97264256207256,25877,19446,325661
499200,104,386.0931897108311,26755,19446,327376
504000,105,378.37132591661452,30221,18943,328873
508800,106,370.80389939828223,26572,18943,330466
513600,107,363.38782141031658,24222,18943,331950
518400,108,356.12006498211019,21429,18943,333435
523200,109,348.99766368246799,22572,18943,334861
528000,110,342.01771040881863,24932,18943,336192
532800,111,335.17735620064224,23026,18403,337523
537600,112,328.47380907662938,25941,18403,338858
